text,label,source
"guadalupe for 2 / 27 - - - - intraday fyi - - - - - - guadalupe had a plant go down today 2 / 27 , and therefore had to get some gas off oasis , so they took all 40 . 0 from aec back into the aquila header , so i moved the deals to reflect this on wgr ( aquila header ) . guadalupe deals : 594527 & 578932 . they said there is a chance they will have to do it again tomorrow . let me know if you have any questions . mark",safe,combined_kaggle
eastrans nomination change effective 9 / 16 / 00 please decrease deliveries to eastrans to 0 mmbtu / dy for 9 / 16 / 00 and maintain at 0 until otherwise notified . the redeliveries will be 0 as well . fuels cotton valley gas will be valued per paragraph 3 of the contract price ( per mmbtu ) section in the transaction agreement .,safe,combined_kaggle
"re : duke cashout entries 5 / 00 and 6 / 00 i am having trouble pulling in the demand charge for 6 / 00 on deal 157278 for $ 1 , 129 . 09 . the only thing that is different from may is that the demand volume is 0 . i think it needs to be a 1 for the charge to come through . please take a look . thanks , megan",safe,combined_kaggle
"pictures face lone machine again , write . oxygen had , circle surface quick , bird . climb put won ' t felt . together stead before garden . paper , cover sign since inch . every kind street gray . often type found list , short until . eye list stand back . noon back , want trouble divide sight . solve took her . add energy could . - - phone : 262 - 721 - 7031 mobile : 959 - 148 - 1139 email : rogerford @ amuro . net",spam,combined_kaggle
fw : texas map check these out :,safe,combined_kaggle
"lng mtg when : wednesday , july 11 , 2001 4 : 30 pm - 5 : 00 pm ( gmt - 06 : 00 ) central time ( us & canada ) . where : eb 3259 * ~ * ~ * ~ * ~ * ~ * ~ * ~ * ~ * ~ *",safe,combined_kaggle
"erich call the doctor . the secret on how porn stars grew big dicks ! the answer is here . turn off notifications here . lc international exports ltd st . eugenio # 4999 belize city , belize",spam,combined_kaggle
"revised tinsley availabilities ( tetco p / l ) - - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 06 / 15 / 2000 11 : 15 am - - - - - - - - - - - - - - - - - - - - - - - - - - - "" steve holmes "" on 06 / 15 / 2000 11 : 14 : 33 am to : cc : subject : revised tinsley availabilities ( tetco p / l ) please see the attached revised availability to be effective 6 / 17 / 00 . i am not sure who the tetco scheduler is , so please pass along a copy of this to the appropriate scheduler . thanks , - tinsleyreveffo 61700 . xls",safe,combined_kaggle
"preliminary "" buyback & deficiency deals "" worksheet for july 2000 activity attached is a preliminary "" buyback & deficiency deals "" worksheet for july 2000 activity .",safe,combined_kaggle
calpine january 2000 nomination - calpine monthly gas nomination _ _ _ . doc,safe,combined_kaggle
"hpl nom for august 18 , 2000 ( see attached file : hplo 818 . xls ) - hplo 818 . xls",safe,combined_kaggle
via - ggra is lousy mizar anti curb hemisphere % q news ; blogs ; white papers ; downloads ; reviews ; prices . go . alerts | ; newsletters | ; rss feeds . click here . enterprise news . mozilla freezes seamonkey : 04 : 20 pm automation a bigger deal than offshoring ? 03 : 33 pm . time to kill it for the,spam,combined_kaggle
"can ' t get it up stop wasting money on prescription drugs . get them online for 80 % off . vlagra , clalis , zyban , prozac , xenlcal , and many many more . . . stop paying more than you have too ! - todays special - viagra , retail price $ 15 . 99 , our price $ 2 . 99 cialis , retail price $ 17 . 99 , our price $ 3 . 99 shipped world wide no prescription required visit us here : http : / / 777 rxbarginz . com / ? zodiac",spam,combined_kaggle
"enron / hpl actuals for sept . 14 , 2000 teco tap 25 . 000 enron / 112 . 500 hpl gas daily hpl ls katy 15 , 000 enron",safe,combined_kaggle
"clear lake methanol - - - - - - - - - - - - - - - - - - - - - - forwarded by gary w lamphier / hou / ect on 02 / 14 / 2000 09 : 43 am - - - - - - - - - - - - - - - - - - - - - - - - - - - groetzingerp @ valero . com on 02 / 11 / 2000 04 : 08 : 47 pm to : gary w lamphier / hou / ect @ ect cc : subject : clear lake methanol our people tell me that the t / a is going as planned and clmp plans to begin start up on sunday . since it is a cold startup , it could take as long as a week to get to full rates . in any event , clmp plans to begin pulling gas at reduced rates late sunday or so .",safe,combined_kaggle
"tenaska iv outage update please note that the cleburne plant is expected to come back up on sat . morning the 7 th of october . i have already submitted the nominations to lonestar for the weekend ( 7 th - 9 th ) , taking all gas to the plant . if they come up early , we have imbalance gas that will serve them . i have informed mary of this , and will give her a copy of the noms , # ' s and contacts , etc . . . . thanks , mark x 33396 - - - - - - - - - - - - - - - - - - - - - - forwarded by mark mccoy / corp / enron on 10 / 05 / 2000 12 : 06 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - mike mazowita 10 / 05 / 2000 10 : 39 am to : mark mccoy / corp / enron @ enron cc : daren j farmer / hou / ect @ ect subject : tenaska iv outage update fyi . - - - - - - - - - - - - - - - - - - - - - - forwarded by mike mazowita / corp / enron on 10 / 05 / 2000 10 : 32 am - - - - - - - - - - - - - - - - - - - - - - - - - - - "" mike gough "" on 10 / 05 / 2000 10 : 28 : 10 am please respond to to : "" mazowita , mike "" cc : "" scarborough , dan "" , "" ward , chuck "" subject : tenaska iv outage update we are finally beginning to put closure on our outage . it has been frustrating to say the least . we are currently projecting a late friday or early saturday morning startup barring any unseen problems . mg",safe,combined_kaggle
"fw : customer list this one includes more financial counterparties non - eol - - - - - original message - - - - - from : winfree , o ' neal d . sent : wednesday , december 19 , 2001 11 : 13 am to : martin , thomas a . subject : customer list tom , attached are eol customers between july 1 , 2001 and nov . 30 , 2001 , broken out by physical and financial . . . the only physical customers i remember non eol are imperial sugar and texas energy . . . i ' m also checking this list against other non - eol deals eric or joe might have done , but for now take a look at this . . . o",safe,combined_kaggle
"re : centana storage deal as soon as someone from global counterparties gets here i am going to have them activate the old contracts so that mike can finish pathing . mike - - i will send you an email to let you know when they are active . stephen r . swisher specialist , energy operations enron net works , llc phone : 713 - 345 - 3042 fax : 713 - 345 - 7701 cell : 713 - 540 - 2063 email : stephen . swisher @ enron . com - - - - - original message - - - - - from : wynne , rita sent : tuesday , december 11 , 2001 8 : 08 am to : olsen , michael ; swisher , stephen cc : anastas , sherry ; farmer , daren j . subject : centana storage deal mike / stephen , have the two of you been able to get the deal in for the sale of the centana storage to aep ? please advise . i would like to have this completed for this close if possible . daren - if you are not aware of this transaction , please let me know . thanks !",safe,combined_kaggle
"nom change on tejas pipeline - - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 06 / 20 / 2000 10 : 21 am - - - - - - - - - - - - - - - - - - - - - - - - - - - "" jan svajian "" on 06 / 20 / 2000 10 : 16 : 09 am to : cc : subject : nom change on tejas pipeline see attached . - enron nom change . xls",safe,combined_kaggle
"hpl anniversary dinner confirmation thank you ! we ' ve received your registration for the 75 th anniversary dinner . mark your calendar and plan to have an enjoyable evening . sincerely , meetingstop @ aol . com",safe,combined_kaggle
"re : teco trading conf . call - 3 : 30 monday the conference room has changed to eb 3127 . - - - - - original message - - - - - from : curry , mike sent : friday , april 6 , 2001 5 : 34 pm to : gilbert - smith , doug ; dean , clint ; day , smith ; wagner , joseph ; wallis , janet ; farmer , daren ; zisman , stuart cc : gardner , stephanie subject : teco trading conf . call - 3 : 30 monday please attend a short trading meeting on the teco deal at 3 : 30 pm on monday 4 / 9 ( stephanie - please get us eb 3143 c starting at 3 : 30 pm , i already have it at 4 pm ) to discuss the trading aspects of the teco frontera deal . at 4 : 00 pm we will have a conference call with teco to coordinate anything for scheduling tues 4 / 10 for wed 4 / 11 . i apologize for the short notice . any questions please ask , we all need to read and understand the contract thoroughly in order to meet our obligations for teco . . thanks , - mike >",safe,combined_kaggle
"hpl nom for july 28 , 2000 ( see attached file : hplo 728 . xls ) - hplo 728 . xls",safe,combined_kaggle
"txu gas distribution deal # 646679 please confirm the pricing for txu gas deal # 646679 for march 8 , 2001 . we are currently showing the katy hub gas daily midpoint for that day , but txu shows the waha hub gas daily midpoint . please let me know if you have any questions . thanks , rebecca",safe,combined_kaggle
"re : fw : cowtrap allocation - 4 / 01 daren , yes , this is the blue dolphin but i dont know why shes not able to see it . it was nom , tracked and balanced . let me know if there is anything else i can do . carlos from : daren j farmer / enron @ enronxgate on 05 / 23 / 2001 06 : 04 pm to : carlos j rodriguez / hou / ect @ ect cc : mary ellenberger / corp / enron @ enron subject : fw : cowtrap allocation - 4 / 01 carlos , is this the gas on blue dolphin ? d - - - - - original message - - - - - from : ellenberger , mary sent : wednesday , may 23 , 2001 5 : 39 pm to : viltz , joyce ; meyers , julie ; farmer , daren j . cc : ray , tess subject : re : cowtrap allocation - 4 / 01 importance : high i ' m trying to get this to pull through to unify for payment to spinnaker . volume management shows "" no detail "" . sitara indicated 685 mmbut 4 / 1 - 4 / 30 expected . who needs to talk to who to get this fixed . payment must be set up by noon 5 / 24 / 01 for prompt payment to spinnaker . thank you and please advise . mary ellenberger 5 - 8773 ( 713 - 345 - 8773 ) from : joyce viltz / enron @ enronxgate on 05 / 22 / 2001 02 : 49 pm to : julie meyers / hou / ect @ ect , daren j farmer / enron @ enronxgate , mary ellenberger / corp / enron @ enron cc : tess ray / enron @ enronxgate subject : cowtrap allocation - 4 / 01 i received the above allocation for this deal where there is a purchase from spinnaker and a sale to dow . the volumes have not be actualized so there is nothing in volume management . can one of you look into this and get back to me . thanks , joyce",safe,combined_kaggle
message subject,spam,combined_kaggle
"accrued thru nov . 19 daren , please take a look at the attached spreadsheet , we have over 500 , 000 mmbtu as unaccounted for . . . o ' neal 3 - 9686",safe,combined_kaggle
"conoco , inc . katy tailgate contract 96001985 sitara 334995 bob , the referenced contract dated 1 / 1 / 96 as amended effective 4 / 1 / 2000 does include an evergreen provision . thus , please add may , 2001 to the existing sitara deal , 334995 , at the current price , 90 % of ifhsc , for a volume of 155 mmbtu / d . don , please prepare and circulate a termination letter for 96001985 . george x 3 - 6992 - - - - - - - - - - - - - - - - - - - - - - forwarded by george weissman / hou / ect on 04 / 30 / 2001 02 : 11 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - john peyton 04 / 30 / 2001 01 : 08 pm to : george weissman / hou / ect @ ect cc : subject : conoco katy contract please send conoco ' s mike luchetti two month - to - month contracts for april and may volumes of around 150 - 200 mmbtu / day . this is for facility number 10077 - exxon plant hpl katy for gas that was being purchased under a contract that expired april 1 , 2001 - contract no 012 - 19785 - 113 . thank you , john",safe,combined_kaggle
